CSV File Name,Original Label,Softmax Output,Predicted Label,Probability Label 1
SotukenA_data_6199.csv,1,"[0.99459594, 0.0054041008]",0,0.0054041008
SotukenA_data_9845.csv,1,"[0.9947136, 0.005286404]",0,0.005286404
SotukenA_data_3011.csv,1,"[0.99516547, 0.004834551]",0,0.004834551
SotukenA_data_8124.csv,1,"[0.99525213, 0.004747835]",0,0.004747835
SotukenA_data_2054.csv,0,"[0.99615026, 0.0038497879]",0,0.0038497879
SotukenA_data_4471.csv,1,"[0.9963238, 0.0036762329]",0,0.0036762329
SotukenA_data_7376.csv,1,"[0.99688965, 0.0031103166]",0,0.0031103166
SotukenA_data_10229.csv,0,"[0.9971161, 0.002883933]",0,0.002883933
SotukenA_data_3821.csv,1,"[0.997168, 0.0028320032]",0,0.0028320032
SotukenA_data_1328.csv,1,"[0.99737996, 0.0026199876]",0,0.0026199876
SotukenA_data_3289.csv,1,"[0.9977093, 0.0022907122]",0,0.0022907122
SotukenA_data_1991.csv,0,"[0.99775535, 0.0022446658]",0,0.0022446658
SotukenA_data_425.csv,1,"[0.99812347, 0.0018764846]",0,0.0018764846
SotukenA_data_10404.csv,0,"[0.99822134, 0.0017787098]",0,0.0017787098
SotukenA_data_10048.csv,1,"[0.9983021, 0.0016978248]",0,0.0016978248
SotukenA_data_4686.csv,1,"[0.99832624, 0.0016737179]",0,0.0016737179
SotukenA_data_10400.csv,1,"[0.99838555, 0.001614522]",0,0.001614522
SotukenA_data_3409.csv,0,"[0.9985246, 0.0014753838]",0,0.0014753838
SotukenA_data_8041.csv,1,"[0.99853814, 0.0014618691]",0,0.0014618691
SotukenA_data_3643.csv,1,"[0.9985495, 0.0014504311]",0,0.0014504311
SotukenA_data_2106.csv,0,"[0.9985838, 0.0014162672]",0,0.0014162672
SotukenA_data_8658.csv,1,"[0.9986985, 0.0013015518]",0,0.0013015518
SotukenA_data_2948.csv,1,"[0.99883515, 0.001164829]",0,0.001164829
SotukenA_data_2193.csv,0,"[0.99886286, 0.0011372041]",0,0.0011372041
SotukenA_data_2992.csv,1,"[0.99891126, 0.0010887962]",0,0.0010887962
SotukenA_data_2862.csv,1,"[0.9989519, 0.0010480598]",0,0.0010480598
SotukenA_data_8831.csv,1,"[0.9990404, 0.00095956586]",0,0.00095956586
SotukenA_data_8767.csv,1,"[0.99909425, 0.0009058064]",0,0.0009058064
SotukenA_data_2436.csv,0,"[0.9993048, 0.00069527887]",0,0.00069527887
SotukenA_data_2000.csv,0,"[0.999305, 0.0006949853]",0,0.0006949853
SotukenA_data_7196.csv,1,"[0.99931, 0.00069003826]",0,0.00069003826
SotukenA_data_6611.csv,1,"[0.9993868, 0.00061317347]",0,0.00061317347
SotukenA_data_40.csv,1,"[0.99941444, 0.0005855869]",0,0.0005855869
SotukenA_data_3798.csv,1,"[0.9994373, 0.0005627158]",0,0.0005627158
SotukenA_data_637.csv,1,"[0.9996518, 0.0003482595]",0,0.0003482595
SotukenA_data_10373.csv,0,"[0.99969363, 0.00030635376]",0,0.00030635376
SotukenA_data_10096.csv,0,"[0.99971193, 0.00028800062]",0,0.00028800062
SotukenA_data_7715.csv,1,"[0.99972266, 0.00027735953]",0,0.00027735953
SotukenA_data_3640.csv,0,"[0.99974924, 0.00025071015]",0,0.00025071015
SotukenA_data_10115.csv,1,"[0.9997919, 0.00020810403]",0,0.00020810403
SotukenA_data_3085.csv,0,"[0.99980515, 0.00019488802]",0,0.00019488802
SotukenA_data_7838.csv,1,"[0.9998259, 0.00017411928]",0,0.00017411928
SotukenA_data_1985.csv,1,"[0.9998343, 0.00016566903]",0,0.00016566903
SotukenA_data_7280.csv,1,"[0.99985945, 0.0001405187]",0,0.0001405187
SotukenA_data_8352.csv,1,"[0.9998609, 0.00013905502]",0,0.00013905502
SotukenA_data_2014.csv,0,"[0.9998709, 0.00012902962]",0,0.00012902962
SotukenA_data_2096.csv,1,"[0.9998735, 0.0001265186]",0,0.0001265186
SotukenA_data_8497.csv,1,"[0.9998766, 0.0001233381]",0,0.0001233381
SotukenA_data_3131.csv,0,"[0.99989104, 0.000108902925]",0,0.000108902925
SotukenA_data_3375.csv,0,"[0.99989283, 0.00010717006]",0,0.00010717006
SotukenA_data_2542.csv,0,"[0.9998956, 0.0001044282]",0,0.0001044282
SotukenA_data_2656.csv,0,"[0.999897, 0.00010302998]",0,0.00010302998
SotukenA_data_2501.csv,0,"[0.9998975, 0.00010254578]",0,0.00010254578
SotukenA_data_1094.csv,0,"[0.9999025, 9.74687e-05]",0,9.74687e-05
SotukenA_data_2244.csv,0,"[0.99990594, 9.408317e-05]",0,9.408317e-05
SotukenA_data_2036.csv,1,"[0.9999099, 9.0094625e-05]",0,9.0094625e-05
SotukenA_data_2968.csv,0,"[0.99991226, 8.7707165e-05]",0,8.7707165e-05
SotukenA_data_2478.csv,0,"[0.9999337, 6.623064e-05]",0,6.623064e-05
SotukenA_data_10181.csv,1,"[0.99993956, 6.043075e-05]",0,6.043075e-05
SotukenA_data_3369.csv,0,"[0.9999542, 4.578835e-05]",0,4.578835e-05
SotukenA_data_10518.csv,0,"[0.99995613, 4.3912485e-05]",0,4.3912485e-05
SotukenA_data_6044.csv,1,"[0.99995625, 4.374626e-05]",0,4.374626e-05
SotukenA_data_5406.csv,1,"[0.9999577, 4.2320964e-05]",0,4.2320964e-05
SotukenA_data_2801.csv,0,"[0.99995947, 4.0486404e-05]",0,4.0486404e-05
SotukenA_data_1714.csv,0,"[0.9999602, 3.977479e-05]",0,3.977479e-05
SotukenA_data_2651.csv,0,"[0.9999614, 3.858622e-05]",0,3.858622e-05
SotukenA_data_9020.csv,1,"[0.99996936, 3.0626572e-05]",0,3.0626572e-05
SotukenA_data_7132.csv,1,"[0.9999707, 2.9326833e-05]",0,2.9326833e-05
SotukenA_data_1461.csv,1,"[0.99997175, 2.8287548e-05]",0,2.8287548e-05
SotukenA_data_2736.csv,0,"[0.99997175, 2.8195222e-05]",0,2.8195222e-05
SotukenA_data_3530.csv,0,"[0.99997437, 2.5637146e-05]",0,2.5637146e-05
SotukenA_data_10128.csv,0,"[0.99997497, 2.4980996e-05]",0,2.4980996e-05
SotukenA_data_3325.csv,0,"[0.99997544, 2.4530422e-05]",0,2.4530422e-05
SotukenA_data_1520.csv,0,"[0.99997675, 2.3229662e-05]",0,2.3229662e-05
SotukenA_data_7616.csv,1,"[0.9999769, 2.3139984e-05]",0,2.3139984e-05
SotukenA_data_81.csv,1,"[0.99997747, 2.2560373e-05]",0,2.2560373e-05
SotukenA_data_2970.csv,0,"[0.99997973, 2.0214664e-05]",0,2.0214664e-05
SotukenA_data_2035.csv,0,"[0.99998116, 1.8851224e-05]",0,1.8851224e-05
SotukenA_data_7191.csv,1,"[0.999982, 1.7992543e-05]",0,1.7992543e-05
SotukenA_data_4601.csv,1,"[0.99998283, 1.7136457e-05]",0,1.7136457e-05
SotukenA_data_2816.csv,1,"[0.99998283, 1.7112143e-05]",0,1.7112143e-05
SotukenA_data_442.csv,1,"[0.99998343, 1.6513335e-05]",0,1.6513335e-05
SotukenA_data_10073.csv,0,"[0.99998367, 1.635888e-05]",0,1.635888e-05
SotukenA_data_284.csv,0,"[0.9999838, 1.6234702e-05]",0,1.6234702e-05
SotukenA_data_10514.csv,1,"[0.999984, 1.5936985e-05]",0,1.5936985e-05
SotukenA_data_8157.csv,1,"[0.999984, 1.5925802e-05]",0,1.5925802e-05
SotukenA_data_4080.csv,1,"[0.99998486, 1.5176562e-05]",0,1.5176562e-05
SotukenA_data_2714.csv,0,"[0.99998486, 1.5157701e-05]",0,1.5157701e-05
SotukenA_data_10435.csv,0,"[0.9999876, 1.2421799e-05]",0,1.2421799e-05
SotukenA_data_26.csv,0,"[0.9999876, 1.2342045e-05]",0,1.2342045e-05
SotukenA_data_3624.csv,0,"[0.99998784, 1.2182587e-05]",0,1.2182587e-05
SotukenA_data_6674.csv,1,"[0.9999881, 1.195904e-05]",0,1.195904e-05
SotukenA_data_7735.csv,1,"[0.99998844, 1.1508461e-05]",0,1.1508461e-05
SotukenA_data_2225.csv,0,"[0.9999888, 1.12120315e-05]",0,1.12120315e-05
SotukenA_data_2432.csv,1,"[0.99998903, 1.097952e-05]",0,1.097952e-05
SotukenA_data_1914.csv,0,"[0.9999896, 1.03583925e-05]",0,1.03583925e-05
SotukenA_data_5304.csv,1,"[0.99998987, 1.01151245e-05]",0,1.01151245e-05
SotukenA_data_4457.csv,1,"[0.99999, 9.996957e-06]",0,9.996957e-06
SotukenA_data_10228.csv,1,"[0.99999046, 9.557452e-06]",0,9.557452e-06
SotukenA_data_5741.csv,1,"[0.99999046, 9.519565e-06]",0,9.519565e-06
SotukenA_data_10068.csv,0,"[0.9999907, 9.342798e-06]",0,9.342798e-06
SotukenA_data_5031.csv,1,"[0.9999908, 9.157822e-06]",0,9.157822e-06
SotukenA_data_2925.csv,0,"[0.99999094, 9.058351e-06]",0,9.058351e-06
SotukenA_data_10327.csv,0,"[0.9999913, 8.6910195e-06]",0,8.6910195e-06
SotukenA_data_3015.csv,0,"[0.99999225, 7.751568e-06]",0,7.751568e-06
SotukenA_data_1908.csv,0,"[0.9999925, 7.5152075e-06]",0,7.5152075e-06
SotukenA_data_1723.csv,0,"[0.9999926, 7.3926017e-06]",0,7.3926017e-06
SotukenA_data_5736.csv,1,"[0.9999927, 7.281393e-06]",0,7.281393e-06
SotukenA_data_5945.csv,1,"[0.9999927, 7.2388807e-06]",0,7.2388807e-06
SotukenA_data_720.csv,1,"[0.99999285, 7.1341606e-06]",0,7.1341606e-06
SotukenA_data_3264.csv,0,"[0.9999932, 6.7610763e-06]",0,6.7610763e-06
SotukenA_data_159.csv,0,"[0.99999404, 5.961293e-06]",0,5.961293e-06
SotukenA_data_4532.csv,1,"[0.99999475, 5.1877923e-06]",0,5.1877923e-06
SotukenA_data_3733.csv,1,"[0.99999475, 5.187238e-06]",0,5.187238e-06
SotukenA_data_3170.csv,0,"[0.9999951, 4.897425e-06]",0,4.897425e-06
SotukenA_data_2322.csv,0,"[0.99999535, 4.6189903e-06]",0,4.6189903e-06
SotukenA_data_8662.csv,1,"[0.99999535, 4.6106456e-06]",0,4.6106456e-06
SotukenA_data_8709.csv,1,"[0.9999957, 4.341186e-06]",0,4.341186e-06
SotukenA_data_1806.csv,1,"[0.9999957, 4.3049467e-06]",0,4.3049467e-06
SotukenA_data_1955.csv,0,"[0.9999957, 4.2847705e-06]",0,4.2847705e-06
SotukenA_data_2793.csv,0,"[0.99999607, 3.9526512e-06]",0,3.9526512e-06
SotukenA_data_2594.csv,0,"[0.9999963, 3.6883266e-06]",0,3.6883266e-06
SotukenA_data_2358.csv,0,"[0.99999666, 3.3907545e-06]",0,3.3907545e-06
SotukenA_data_3537.csv,0,"[0.99999666, 3.3828894e-06]",0,3.3828894e-06
SotukenA_data_6743.csv,1,"[0.99999666, 3.3655388e-06]",0,3.3655388e-06
SotukenA_data_1781.csv,0,"[0.99999666, 3.2931616e-06]",0,3.2931616e-06
SotukenA_data_10163.csv,1,"[0.99999714, 2.8324803e-06]",0,2.8324803e-06
SotukenA_data_2664.csv,0,"[0.99999714, 2.8129316e-06]",0,2.8129316e-06
SotukenA_data_2395.csv,0,"[0.9999976, 2.3969026e-06]",0,2.3969026e-06
SotukenA_data_6622.csv,1,"[0.99999774, 2.2967602e-06]",0,2.2967602e-06
SotukenA_data_251.csv,0,"[0.99999774, 2.2900936e-06]",0,2.2900936e-06
SotukenA_data_2554.csv,0,"[0.99999774, 2.2651839e-06]",0,2.2651839e-06
SotukenA_data_6528.csv,1,"[0.99999774, 2.251525e-06]",0,2.251525e-06
SotukenA_data_1820.csv,0,"[0.99999774, 2.2214815e-06]",0,2.2214815e-06
SotukenA_data_6108.csv,1,"[0.99999785, 2.1585083e-06]",0,2.1585083e-06
SotukenA_data_5640.csv,1,"[0.99999785, 2.1401263e-06]",0,2.1401263e-06
SotukenA_data_305.csv,1,"[0.999998, 2.022586e-06]",0,2.022586e-06
SotukenA_data_2983.csv,0,"[0.9999981, 1.9280887e-06]",0,1.9280887e-06
SotukenA_data_4039.csv,1,"[0.9999982, 1.8088657e-06]",0,1.8088657e-06
SotukenA_data_1986.csv,0,"[0.9999982, 1.8086587e-06]",0,1.8086587e-06
SotukenA_data_868.csv,1,"[0.9999982, 1.7453852e-06]",0,1.7453852e-06
SotukenA_data_3669.csv,1,"[0.99999833, 1.7050219e-06]",0,1.7050219e-06
SotukenA_data_2311.csv,0,"[0.99999857, 1.4434322e-06]",0,1.4434322e-06
SotukenA_data_1907.csv,0,"[0.9999987, 1.2967788e-06]",0,1.2967788e-06
SotukenA_data_9398.csv,1,"[0.9999988, 1.2452996e-06]",0,1.2452996e-06
SotukenA_data_192.csv,0,"[0.9999988, 1.1922335e-06]",0,1.1922335e-06
SotukenA_data_10351.csv,0,"[0.99999905, 9.073238e-07]",0,9.073238e-07
SotukenA_data_10501.csv,1,"[0.99999917, 8.885214e-07]",0,8.885214e-07
SotukenA_data_935.csv,1,"[0.99999917, 8.8624154e-07]",0,8.8624154e-07
SotukenA_data_4784.csv,1,"[0.99999917, 8.6993424e-07]",0,8.6993424e-07
SotukenA_data_2949.csv,0,"[0.99999917, 8.3008126e-07]",0,8.3008126e-07
SotukenA_data_1491.csv,1,"[0.99999917, 8.2403477e-07]",0,8.2403477e-07
SotukenA_data_2451.csv,0,"[0.99999917, 8.126159e-07]",0,8.126159e-07
SotukenA_data_6259.csv,1,"[0.9999993, 7.5741247e-07]",0,7.5741247e-07
SotukenA_data_10092.csv,0,"[0.9999993, 7.1665255e-07]",0,7.1665255e-07
SotukenA_data_5258.csv,1,"[0.9999993, 7.056051e-07]",0,7.056051e-07
SotukenA_data_3263.csv,0,"[0.9999993, 6.6895115e-07]",0,6.6895115e-07
SotukenA_data_3172.csv,0,"[0.9999994, 6.4895494e-07]",0,6.4895494e-07
SotukenA_data_6621.csv,1,"[0.9999994, 6.4631274e-07]",0,6.4631274e-07
SotukenA_data_2527.csv,0,"[0.9999994, 5.994382e-07]",0,5.994382e-07
SotukenA_data_1174.csv,1,"[0.9999994, 5.703298e-07]",0,5.703298e-07
SotukenA_data_472.csv,1,"[0.9999995, 5.257865e-07]",0,5.257865e-07
SotukenA_data_2375.csv,1,"[0.9999995, 5.245904e-07]",0,5.245904e-07
SotukenA_data_3077.csv,0,"[0.9999995, 5.245354e-07]",0,5.245354e-07
SotukenA_data_6959.csv,1,"[0.9999995, 4.9093916e-07]",0,4.9093916e-07
SotukenA_data_2051.csv,0,"[0.9999995, 4.8662554e-07]",0,4.8662554e-07
SotukenA_data_2851.csv,1,"[0.9999995, 4.681582e-07]",0,4.681582e-07
SotukenA_data_844.csv,1,"[0.9999995, 4.605789e-07]",0,4.605789e-07
SotukenA_data_3594.csv,1,"[0.9999995, 4.4301635e-07]",0,4.4301635e-07
SotukenA_data_1598.csv,1,"[0.9999995, 4.4199385e-07]",0,4.4199385e-07
SotukenA_data_1926.csv,0,"[0.99999964, 3.9344155e-07]",0,3.9344155e-07
SotukenA_data_1014.csv,0,"[0.99999964, 3.909841e-07]",0,3.909841e-07
SotukenA_data_8596.csv,1,"[0.99999964, 3.899143e-07]",0,3.899143e-07
SotukenA_data_6834.csv,1,"[0.99999964, 3.7745792e-07]",0,3.7745792e-07
SotukenA_data_2502.csv,0,"[0.99999964, 3.7455266e-07]",0,3.7455266e-07
SotukenA_data_2867.csv,1,"[0.99999964, 3.5596622e-07]",0,3.5596622e-07
SotukenA_data_9618.csv,1,"[0.99999964, 3.389712e-07]",0,3.389712e-07
SotukenA_data_1431.csv,0,"[0.99999964, 3.265598e-07]",0,3.265598e-07
SotukenA_data_2797.csv,1,"[0.99999964, 3.2412916e-07]",0,3.2412916e-07
SotukenA_data_4455.csv,1,"[0.99999964, 3.1483458e-07]",0,3.1483458e-07
SotukenA_data_1324.csv,1,"[0.99999964, 3.1024365e-07]",0,3.1024365e-07
SotukenA_data_2533.csv,0,"[0.99999964, 2.999366e-07]",0,2.999366e-07
SotukenA_data_163.csv,0,"[0.99999976, 2.9622666e-07]",0,2.9622666e-07
SotukenA_data_2447.csv,0,"[0.99999976, 2.861489e-07]",0,2.861489e-07
